activation_name,node_type,creation_rank,last_fw_use_rank,first_bw_use_rank,last_bw_use_rank,median_mem_size_bytes,inactive_time_s,recomp_time_s,recomp_memory_bytes
getitem,activation,318,363,1393,1393,33554432,0.3434185612034042,0.032768,33554432
getitem_1,activation,319,-1,1409,1409,8388608,0.0,0.008192,8388608
getitem_3,activation,322,-1,1393,1393,65536,0.0,6.4e-05,65536
getitem_4,activation,323,-1,1394,1403,65536,0.0,6.4e-05,65536
t,activation,325,328,1387,1387,3145728,0.3459578252304335,0.003072,3145728
_unsafe_view,activation,327,328,1385,1385,33554432,0.3448305292166759,0.032768,33554432
transpose_4,activation,344,352,1353,1353,33554432,0.3353877131957551,0.032768,33554432
mul_1,activation,345,347,1357,1357,33554432,0.33813968119770194,0.032768,33554432
transpose_5,activation,346,347,1359,1359,33554432,0.3385104332007458,0.032768,33554432
_softmax,activation,348,349,1356,1356,67108864,0.3364647371843447,0.065536,67108864
getitem_5,activation,350,352,1351,1351,67108864,0.3350145611856123,0.065536,67108864
getitem_6,activation,351,-1,1355,1355,16777216,0.0,0.016384,16777216
view_4,activation,355,357,1344,1344,33554432,0.33360176121257157,0.032768,33554432
t_1,activation,356,357,1341,1341,1048576,0.33307644921913654,0.001024,1048576
getitem_8,activation,362,-1,1337,1337,8388608,0.0,0.008192,8388608
add_2,activation,363,383,1321,1321,33554432,0.32493024111911567,0.032768,33554432
getitem_10,activation,366,-1,1321,1321,65536,0.0,6.4e-05,65536
getitem_11,activation,367,-1,1322,1331,65536,0.0,6.4e-05,65536
view_7,activation,368,370,1315,1315,33554432,0.32664252921938813,0.032768,33554432
t_2,activation,369,370,1312,1312,4194304,0.32515568125247873,0.004096,4194304
relu,activation,372,373,1310,1310,134217728,0.3228305292427532,0.131072,134217728
getitem_13,activation,375,-1,1309,1309,33554432,0.0,0.032768,33554432
view_9,activation,376,378,1303,1303,134217728,0.31906204916164194,0.131072,134217728
t_3,activation,377,378,1300,1300,4194304,0.3174974731020621,0.004096,4194304
getitem_15,activation,382,-1,1298,1298,8388608,0.0,0.008192,8388608
add_3,activation,383,427,1282,1282,33554432,0.30892473703995266,0.032768,33554432
getitem_17,activation,386,-1,1282,1282,65536,0.0,6.4e-05,65536
getitem_18,activation,387,-1,1283,1292,65536,0.0,6.4e-05,65536
t_4,activation,389,392,1276,1276,3145728,0.3116157130077472,0.003072,3145728
_unsafe_view_2,activation,391,392,1274,1274,33554432,0.3103705289624622,0.032768,33554432
transpose_12,activation,408,416,1242,1242,33554432,0.30077072094939555,0.032768,33554432
mul_2,activation,409,411,1246,1246,33554432,0.3034712009895584,0.032768,33554432
transpose_13,activation,410,411,1248,1248,33554432,0.3038557129818937,0.032768,33554432
_softmax_1,activation,412,413,1245,1245,67108864,0.3018133449722072,0.065536,67108864
getitem_19,activation,414,416,1240,1240,67108864,0.3004297289550295,0.065536,67108864
getitem_20,activation,415,-1,1244,1244,16777216,0.0,0.016384,16777216
view_15,activation,419,421,1233,1233,33554432,0.29904928097687583,0.032768,33554432
t_5,activation,420,421,1230,1230,1048576,0.2985251529850058,0.001024,1048576
getitem_22,activation,426,-1,1226,1226,8388608,0.0,0.008192,8388608
add_5,activation,427,447,1210,1210,33554432,0.29005683306232044,0.032768,33554432
getitem_24,activation,430,-1,1210,1210,65536,0.0,6.4e-05,65536
getitem_25,activation,431,-1,1211,1220,65536,0.0,6.4e-05,65536
view_18,activation,432,434,1204,1204,33554432,0.2916990410666908,0.032768,33554432
t_6,activation,433,434,1201,1201,4194304,0.29017481706850184,0.004096,4194304
relu_1,activation,436,437,1199,1199,134217728,0.2877090250644828,0.131072,134217728
getitem_27,activation,439,-1,1198,1198,33554432,0.0,0.032768,33554432
view_20,activation,440,442,1192,1192,134217728,0.2838170251864935,0.131072,134217728
t_7,activation,441,442,1189,1189,4194304,0.2821931851897384,0.004096,4194304
getitem_29,activation,446,-1,1187,1187,8388608,0.0,0.008192,8388608
add_6,activation,447,491,1171,1171,33554432,0.2736654092483219,0.032768,33554432
getitem_31,activation,450,-1,1171,1171,65536,0.0,6.4e-05,65536
getitem_32,activation,451,-1,1172,1181,65536,0.0,6.4e-05,65536
t_8,activation,453,456,1165,1165,3145728,0.27625961723364856,0.003072,3145728
_unsafe_view_4,activation,455,456,1163,1163,33554432,0.27509398520179057,0.032768,33554432
transpose_20,activation,472,480,1131,1131,33554432,0.26571616121008973,0.032768,33554432
mul_3,activation,473,475,1135,1135,33554432,0.268440993228927,0.032768,33554432
transpose_21,activation,474,475,1137,1137,33554432,0.2688145292382685,0.032768,33554432
_softmax_2,activation,476,477,1134,1134,67108864,0.2667844492290167,0.065536,67108864
getitem_33,activation,478,480,1129,1129,67108864,0.2653802892100064,0.065536,67108864
getitem_34,activation,479,-1,1133,1133,16777216,0.0,0.016384,16777216
view_26,activation,483,485,1122,1122,33554432,0.2639851852376012,0.032768,33554432
t_9,activation,484,485,1119,1119,1048576,0.26348950525186937,0.001024,1048576
getitem_36,activation,490,-1,1115,1115,8388608,0.0,0.008192,8388608
add_8,activation,491,511,1099,1099,33554432,0.25493667324818664,0.032768,33554432
getitem_38,activation,494,-1,1099,1099,65536,0.0,6.4e-05,65536
getitem_39,activation,495,-1,1100,1109,65536,0.0,6.4e-05,65536
view_29,activation,496,498,1093,1093,33554432,0.25675817727483796,0.032768,33554432
t_10,activation,497,498,1090,1090,4194304,0.2551533133108167,0.004096,4194304
relu_2,activation,500,501,1088,1088,134217728,0.2527703373134135,0.131072,134217728
getitem_41,activation,503,-1,1087,1087,33554432,0.0,0.032768,33554432
view_31,activation,504,506,1081,1081,134217728,0.24876384125649914,0.131072,134217728
t_11,activation,505,506,1078,1078,4194304,0.24717241726629421,0.004096,4194304
getitem_43,activation,510,-1,1076,1076,8388608,0.0,0.008192,8388608
add_9,activation,511,555,1060,1060,33554432,0.2386806412711738,0.032768,33554432
getitem_45,activation,514,-1,1060,1060,65536,0.0,6.4e-05,65536
getitem_46,activation,515,-1,1061,1070,65536,0.0,6.4e-05,65536
t_12,activation,517,520,1054,1054,3145728,0.24124140925519152,0.003072,3145728
_unsafe_view_6,activation,519,520,1052,1052,33554432,0.24011811320483667,0.032768,33554432
transpose_28,activation,536,544,1020,1020,33554432,0.23075724917463933,0.032768,33554432
mul_4,activation,537,539,1024,1024,33554432,0.23342243319563544,0.032768,33554432
transpose_29,activation,538,539,1026,1026,33554432,0.23380438518337882,0.032768,33554432
_softmax_3,activation,540,541,1023,1023,67108864,0.23181884917430556,0.065536,67108864
getitem_47,activation,542,544,1018,1018,67108864,0.23040806517936263,0.065536,67108864
getitem_48,activation,543,-1,1022,1022,16777216,0.0,0.016384,16777216
view_37,activation,547,549,1011,1011,33554432,0.22902854518964857,0.032768,33554432
t_13,activation,548,549,1008,1008,1048576,0.22850892919674484,0.001024,1048576
getitem_50,activation,554,-1,1004,1004,8388608,0.0,0.008192,8388608
add_11,activation,555,575,988,988,33554432,0.2194397131763395,0.032768,33554432
getitem_52,activation,558,-1,988,988,65536,0.0,6.4e-05,65536
getitem_53,activation,559,-1,989,998,65536,0.0,6.4e-05,65536
view_40,activation,560,562,982,982,33554432,0.221544609174132,0.032768,33554432
t_14,activation,561,562,979,979,4194304,0.22001702511869337,0.004096,4194304
relu_3,activation,564,565,977,977,134217728,0.2176611851137128,0.131072,134217728
getitem_55,activation,567,-1,976,976,33554432,0.0,0.032768,33554432
view_42,activation,568,570,970,970,134217728,0.21349715304747194,0.131072,134217728
t_15,activation,569,570,967,967,4194304,0.2118995210044083,0.004096,4194304
getitem_57,activation,574,-1,965,965,8388608,0.0,0.008192,8388608
add_12,activation,575,619,949,949,33554432,0.20261974495276783,0.032768,33554432
getitem_59,activation,578,-1,949,949,65536,0.0,6.4e-05,65536
getitem_60,activation,579,-1,950,959,65536,0.0,6.4e-05,65536
t_16,activation,581,584,943,943,3145728,0.20503056101873493,0.003072,3145728
_unsafe_view_8,activation,583,584,941,941,33554432,0.20379561705887295,0.032768,33554432
transpose_36,activation,600,608,909,909,33554432,0.19415398512594384,0.032768,33554432
mul_5,activation,601,603,913,913,33554432,0.19686006511189022,0.032768,33554432
transpose_37,activation,602,603,915,915,33554432,0.19725049709714926,0.032768,33554432
_softmax_4,activation,604,605,912,912,67108864,0.19523011312819996,0.065536,67108864
getitem_61,activation,606,608,907,907,67108864,0.19379379313252848,0.065536,67108864
getitem_62,activation,607,-1,911,911,16777216,0.0,0.016384,16777216
view_48,activation,611,613,900,900,33554432,0.19234425713494405,0.032768,33554432
t_17,activation,612,613,897,897,1048576,0.19179056112281964,0.001024,1048576
getitem_64,activation,618,-1,893,893,8388608,0.0,0.008192,8388608
add_14,activation,619,639,877,877,33554432,0.18277411313168687,0.032768,33554432
getitem_66,activation,622,-1,877,877,65536,0.0,6.4e-05,65536
getitem_67,activation,623,-1,878,887,65536,0.0,6.4e-05,65536
view_51,activation,624,626,871,871,33554432,0.18427043308876437,0.032768,33554432
t_18,activation,625,626,868,868,4194304,0.18244867304898782,0.004096,4194304
relu_4,activation,628,629,866,866,134217728,0.18010505708493274,0.131072,134217728
getitem_69,activation,631,-1,865,865,33554432,0.0,0.032768,33554432
view_53,activation,632,634,859,859,134217728,0.17584470519795997,0.131072,134217728
t_19,activation,633,634,856,856,4194304,0.17399603316560372,0.004096,4194304
getitem_71,activation,638,-1,854,854,8388608,0.0,0.008192,8388608
add_15,activation,639,683,838,838,33554432,0.1647871692776679,0.032768,33554432
getitem_73,activation,642,-1,838,838,65536,0.0,6.4e-05,65536
getitem_74,activation,643,-1,839,848,65536,0.0,6.4e-05,65536
t_20,activation,645,648,832,832,3145728,0.16781206524930886,0.003072,3145728
_unsafe_view_10,activation,647,648,830,830,33554432,0.16649929725378743,0.032768,33554432
transpose_44,activation,664,672,798,798,33554432,0.15659651322662826,0.032768,33554432
mul_6,activation,665,667,802,802,33554432,0.15935862525925037,0.032768,33554432
transpose_45,activation,666,667,804,804,33554432,0.15974569725990292,0.032768,33554432
_softmax_5,activation,668,669,801,801,67108864,0.15769900923594832,0.065536,67108864
getitem_75,activation,670,672,796,796,67108864,0.1562116492260247,0.065536,67108864
getitem_76,activation,671,-1,800,800,16777216,0.0,0.016384,16777216
view_59,activation,675,677,789,789,33554432,0.1545630412492901,0.032768,33554432
t_21,activation,676,677,786,786,1048576,0.15392611323297023,0.001024,1048576
getitem_78,activation,682,-1,782,782,8388608,0.0,0.008192,8388608
add_17,activation,683,703,766,766,33554432,0.1450085771754384,0.032768,33554432
getitem_80,activation,686,-1,766,766,65536,0.0,6.4e-05,65536
getitem_81,activation,687,-1,767,776,65536,0.0,6.4e-05,65536
view_62,activation,688,690,760,760,33554432,0.14619852912612263,0.032768,33554432
t_22,activation,689,690,757,757,4194304,0.14369385720044378,0.004096,4194304
relu_5,activation,692,693,755,755,134217728,0.14125558518245818,0.131072,134217728
getitem_83,activation,695,-1,754,754,33554432,0.0,0.032768,33554432
view_64,activation,696,698,748,748,134217728,0.1363598732147366,0.131072,134217728
t_23,activation,697,698,745,745,4194304,0.13385836933180695,0.004096,4194304
getitem_85,activation,702,-1,743,743,8388608,0.0,0.008192,8388608
add_18,activation,703,704,728,728,33554432,0.13098668934777383,0.032768,33554432
getitem_87,activation,706,-1,728,728,65536,0.0,6.4e-05,65536
getitem_88,activation,707,-1,729,738,65536,0.0,6.4e-05,65536
view_66,activation,708,710,722,722,33554432,0.06203711949847639,0.032768,33554432
t_24,activation,709,710,719,719,61440000,0.004342719854786991,0.06,61440000
